Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
Standards_neg,Blk_Blank1_A,2-Hydroxy-4-(methylthio)butyric_acid,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,Blk_Blank1_B,2-Hydroxy-4-(methylthio)butyric_acid,1.92,49641,0,26135,-3.3,Standards_neg
Standards_neg,Blk_Blank1_C,2-Hydroxy-4-(methylthio)butyric_acid,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,Blk_Blank2_A,2-Hydroxy-4-(methylthio)butyric_acid,1.92,19779,0,20024,-0.2,Standards_neg
Standards_neg,Blk_Blank2_B,2-Hydroxy-4-(methylthio)butyric_acid,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,Blk_Blank2_C,2-Hydroxy-4-(methylthio)butyric_acid,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,Blk_Blank3_A,2-Hydroxy-4-(methylthio)butyric_acid,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,Blk_Blank3_B,2-Hydroxy-4-(methylthio)butyric_acid,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,Blk_Blank3_C,2-Hydroxy-4-(methylthio)butyric_acid,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,Blk_Blank4_A,2-Hydroxy-4-(methylthio)butyric_acid,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,Blk_Blank4_B,2-Hydroxy-4-(methylthio)butyric_acid,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,Blk_Blank4_C,2-Hydroxy-4-(methylthio)butyric_acid,2.13,25279,0,18886,-0.9,Standards_neg
Standards_neg,Blk_Blank5_A,2-Hydroxy-4-(methylthio)butyric_acid,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,Blk_Blank5_B,2-Hydroxy-4-(methylthio)butyric_acid,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,Blk_Blank5_C,2-Hydroxy-4-(methylthio)butyric_acid,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,Smp_Aloha_A,2-Hydroxy-4-(methylthio)butyric_acid,1.95,19917,0,13075,-1.7,Standards_neg
Standards_neg,Smp_Aloha_B,2-Hydroxy-4-(methylthio)butyric_acid,1.77,36209,0,23965,5.3,Standards_neg
Standards_neg,Smp_Aloha_C,2-Hydroxy-4-(methylthio)butyric_acid,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,Smp_LW_A,2-Hydroxy-4-(methylthio)butyric_acid,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,Smp_LW_B,2-Hydroxy-4-(methylthio)butyric_acid,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
